Date,Vehicle body type,Motive power,MAI Insurance class,TPI Insurance class,Count
03/01/2016 12:00:00 AM,TANKER,Diesel,Organisation,Passenger Vehicle,4
03/01/2016 12:00:00 AM,TANKER,LPG,Organisation,Goods vehicles over 4500kg GVM,1
03/01/2016 12:00:00 AM,TANKER,Petrol,Organisation,Passenger Vehicle,1
03/01/2016 12:00:00 AM,TANKER,,Organisation,Trailer,3
03/01/2016 12:00:00 AM,TIPPER,Diesel,Person,Goods vehicles over 4500kg GVM,175
03/01/2016 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
03/01/2016 12:00:00 AM,TIPPER,Diesel,Person,Passenger Vehicle,10
03/01/2016 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles over 4500kg GVM,328
03/01/2016 12:00:00 AM,TIPPER,Diesel,Organisation,Passenger Vehicle,31
03/01/2016 12:00:00 AM,TIPPER,Petrol,Organisation,Passenger Vehicle,1
03/01/2016 12:00:00 AM,TIPPER,Petrol,Organisation,Goods vehicles over 4500kg GVM,5
03/01/2016 12:00:00 AM,TIPPER,Petrol,Person,Goods vehicles over 4500kg GVM,2
03/01/2016 12:00:00 AM,TIPPER,,Person,Trailer,37
03/01/2016 12:00:00 AM,TIPPER,,Organisation,Trailer,102
03/01/2016 12:00:00 AM,TOW TRUCK,Diesel,Person,Goods vehicles over 4500kg GVM,5
03/01/2016 12:00:00 AM,TOW TRUCK,Diesel,Organisation,Break Down Vehicle,3
03/01/2016 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Miscellaneous,5
03/01/2016 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Primary Producer Tractor,1
03/01/2016 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Miscellaneous,11
03/01/2016 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,8
03/01/2016 12:00:00 AM,TRAILED MOBILE HOME,,Person,Trailer,1
03/01/2016 12:00:00 AM,VAN,CNG,Organisation,Goods vehicles up to 4500kg GVM,4
03/01/2016 12:00:00 AM,VAN,Diesel,Organisation,Fire Fighting,2
03/01/2016 12:00:00 AM,VAN,Diesel,Organisation,Police Vehicle,20
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Ambulance,1
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Fire Fighting,2
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Goods vehicles up to 4500kg GVM,1215
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),1
03/01/2016 12:00:00 AM,VAN,Diesel,Organisation,Drive Yourself Vehicle,5
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Passenger Vehicle,11
03/01/2016 12:00:00 AM,VAN,Diesel,Person,Police Vehicle,2
03/01/2016 12:00:00 AM,VAN,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1151
03/01/2016 12:00:00 AM,VAN,Diesel Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,2
03/01/2016 12:00:00 AM,VAN,LPG,Organisation,Goods vehicles up to 4500kg GVM,1
03/01/2016 12:00:00 AM,VAN,LPG,Person,Goods vehicles up to 4500kg GVM,11
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Historic,7
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Fire Fighting,3
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Drive Yourself Vehicle,2
03/01/2016 12:00:00 AM,VAN,Petrol,Organisation,Goods vehicles up to 4500kg GVM,839
03/01/2016 12:00:00 AM,VAN,Petrol,Organisation,Drive Yourself Vehicle,7
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Goods vehicles up to 4500kg GVM,1626
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Vintage,1
03/01/2016 12:00:00 AM,VAN,Petrol,Organisation,Fire Fighting,1
03/01/2016 12:00:00 AM,VAN,Petrol,Person,Passenger Vehicle,8
03/01/2016 12:00:00 AM,VAN,Petrol Or Cng Option,Organisation,Goods vehicles up to 4500kg GVM,1
03/01/2016 12:00:00 AM,VAN,Petrol Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,134
03/01/2016 12:00:00 AM,VAN,Petrol Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,36
03/01/2016 12:00:00 AM,ZZ - OTHER BODY TYPE,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
03/01/2016 12:00:00 AM,ZZ - OTHER BODY TYPE,,Organisation,Trailer,1
04/01/2016 12:00:00 AM,AMBULANCE,Diesel,Person,Ambulance,3
04/01/2016 12:00:00 AM,AMBULANCE,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,AMBULANCE,Diesel,Organisation,Ambulance,32
04/01/2016 12:00:00 AM,AMBULANCE,Petrol,Person,Historic,1
04/01/2016 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Goods vehicles over 4500kg GVM,8
04/01/2016 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Police Vehicle,5
04/01/2016 12:00:00 AM,ARTICULATED BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),35
04/01/2016 12:00:00 AM,BACKHOE,Diesel,Person,Miscellaneous,4
04/01/2016 12:00:00 AM,BACKHOE,Diesel,Person,Goods vehicles over 4500kg GVM,3
04/01/2016 12:00:00 AM,BACKHOE,Diesel,Organisation,Miscellaneous,14
04/01/2016 12:00:00 AM,BACKHOE,Diesel,Organisation,Goods vehicles over 4500kg GVM,3
04/01/2016 12:00:00 AM,BIKE TRAILER,,Person,Trailer,310
04/01/2016 12:00:00 AM,BIKE TRAILER,,Organisation,Trailer,13
04/01/2016 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Fire Fighting,2
04/01/2016 12:00:00 AM,BIN CARRIER,Diesel,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Passenger Vehicle,5
04/01/2016 12:00:00 AM,BIN CARRIER,Diesel,Person,Goods vehicles over 4500kg GVM,6
04/01/2016 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Goods vehicles over 4500kg GVM,38
04/01/2016 12:00:00 AM,BIN CARRIER,,Organisation,Trailer,4
04/01/2016 12:00:00 AM,BOAT TRAILER,,Organisation,Trailer,185
04/01/2016 12:00:00 AM,BOAT TRAILER,,Person,Trailer,5067
04/01/2016 12:00:00 AM,BONNET PRIME MOVER,Diesel,Person,Goods vehicles over 4500kg GVM,23
04/01/2016 12:00:00 AM,BONNET PRIME MOVER,Diesel,Organisation,Goods vehicles over 4500kg GVM,64
04/01/2016 12:00:00 AM,CAB OVER PRIME MOVER,Diesel,Person,Historic,1
04/01/2016 12:00:00 AM,CAB OVER PRIME MOVER,Diesel,Organisation,Goods vehicles over 4500kg GVM,54
04/01/2016 12:00:00 AM,CAB OVER PRIME MOVER,Diesel,Person,Goods vehicles over 4500kg GVM,18
04/01/2016 12:00:00 AM,CAMPER,Diesel,Organisation,Police Vehicle,1
04/01/2016 12:00:00 AM,CAMPER,Diesel,Organisation,Passenger Vehicle,22
04/01/2016 12:00:00 AM,CAMPER,Diesel,Person,Passenger Vehicle,223
04/01/2016 12:00:00 AM,CAMPER,Diesel,Person,Goods vehicles up to 4500kg GVM,2
04/01/2016 12:00:00 AM,CAMPER,Diesel Or Lpg Option,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,CAMPER,LPG,Person,Passenger Vehicle,2
04/01/2016 12:00:00 AM,CAMPER,Petrol,Person,Goods vehicles up to 4500kg GVM,4
04/01/2016 12:00:00 AM,CAMPER,Petrol,Person,Historic,2
04/01/2016 12:00:00 AM,CAMPER,Petrol,Person,Passenger Vehicle,134
04/01/2016 12:00:00 AM,CAMPER,Petrol,Organisation,Passenger Vehicle,7
04/01/2016 12:00:00 AM,CAMPER,Petrol Or Lpg Option,Person,Passenger Vehicle,12
04/01/2016 12:00:00 AM,CAMPER TRAILER,,Organisation,Trailer,13
04/01/2016 12:00:00 AM,CAMPER TRAILER,,Person,Trailer,1447
04/01/2016 12:00:00 AM,CAR CARRIER,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,CAR CARRIER,,Person,Trailer,1
04/01/2016 12:00:00 AM,CAR CARRIER,,Organisation,Trailer,10
04/01/2016 12:00:00 AM,CAR TRAILER,,Person,Trailer,682
04/01/2016 12:00:00 AM,CAR TRAILER,,Organisation,Trailer,87
04/01/2016 12:00:00 AM,CARAVAN,,Organisation,Trailer,136
04/01/2016 12:00:00 AM,CARAVAN,,Person,Trailer,2596
04/01/2016 12:00:00 AM,CONCRETE BLENDER,Diesel,Organisation,Passenger Vehicle,1
04/01/2016 12:00:00 AM,CONCRETE BLENDER,Diesel,Person,Goods vehicles over 4500kg GVM,12
04/01/2016 12:00:00 AM,CONCRETE BLENDER,Diesel,Organisation,Goods vehicles over 4500kg GVM,55
04/01/2016 12:00:00 AM,CONCRETE BLENDER,Petrol,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,CONCRETE BLENDER,Petrol,Organisation,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,CONCRETE PUMPER,Diesel,Person,Miscellaneous,2
04/01/2016 12:00:00 AM,CONCRETE PUMPER,Diesel,Organisation,Miscellaneous,6
04/01/2016 12:00:00 AM,CONCRETE PUMPER,Diesel,Organisation,Goods vehicles over 4500kg GVM,8
04/01/2016 12:00:00 AM,CONVERTIBLE,Diesel,Person,Passenger Vehicle,83
04/01/2016 12:00:00 AM,CONVERTIBLE,Diesel,Organisation,Passenger Vehicle,9
04/01/2016 12:00:00 AM,CONVERTIBLE,Electric,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,CONVERTIBLE,LPG,Person,Passenger Vehicle,2
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Person,Vintage,35
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Person,Historic,119
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Organisation,Passenger Vehicle,189
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Person,Passenger Vehicle,1822
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Person,Veteran,6
04/01/2016 12:00:00 AM,CONVERTIBLE,Petrol,Person,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,CNG,Organisation,Goods vehicles over 4500kg GVM,2
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Goods vehicles over 4500kg GVM,54
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Person,Passenger Vehicle,2
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Person,Goods vehicles over 4500kg GVM,7
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Passenger Vehicle,2
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Break Down Vehicle,1
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,,Person,Trailer,8
04/01/2016 12:00:00 AM,CURTAIN SIDE VAN,,Organisation,Trailer,36
04/01/2016 12:00:00 AM,DOLLY,,Organisation,Trailer,1
04/01/2016 12:00:00 AM,DUMP TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,2
04/01/2016 12:00:00 AM,ENCLOSED TRAILER,,Organisation,Trailer,2
04/01/2016 12:00:00 AM,EQUIPMENT TRAILER,,Organisation,Trailer,139
04/01/2016 12:00:00 AM,EQUIPMENT TRAILER,,Person,Trailer,119
04/01/2016 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Historic,2
04/01/2016 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Drive Yourself Vehicle,5
04/01/2016 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Fire Fighting,39
04/01/2016 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Miscellaneous,25
04/01/2016 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,2
04/01/2016 12:00:00 AM,FIRE TRUCK,Petrol,Organisation,Historic,2
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Person,Passenger Vehicle,10
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Organisation,Goods vehicles over 4500kg GVM,308
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Organisation,Passenger Vehicle,23
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Person,Goods vehicles over 4500kg GVM,75
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Person,Historic,1
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Person,Break Down Vehicle,1
04/01/2016 12:00:00 AM,FLAT TOP,Diesel,Organisation,Break Down Vehicle,1
04/01/2016 12:00:00 AM,FLAT TOP,Petrol,Person,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,FLAT TOP,Petrol,Organisation,Goods vehicles over 4500kg GVM,3
04/01/2016 12:00:00 AM,FLAT TOP,,Person,Trailer,43
04/01/2016 12:00:00 AM,FLAT TOP,,Organisation,Trailer,111
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Miscellaneous,11
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Person,Miscellaneous,4
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Electric,Organisation,Miscellaneous,3
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Electric,Organisation,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),LPG,Organisation,Miscellaneous,2
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Petrol,Organisation,Miscellaneous,1
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Miscellaneous,6
04/01/2016 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Goods vehicles over 4500kg GVM,1
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Organisation,Miscellaneous,10
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Person,Miscellaneous,1
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Electric,Organisation,Miscellaneous,5
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),LPG,Organisation,Miscellaneous,19
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Organisation,Miscellaneous,3
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Person,Miscellaneous,1
04/01/2016 12:00:00 AM,FORK LIFT (LIGHT),Petrol Or Lpg Option,Organisation,Miscellaneous,17
04/01/2016 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,4
04/01/2016 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Miscellaneous,6
04/01/2016 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Passenger Vehicle,7
04/01/2016 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Goods vehicles over 4500kg GVM,68
04/01/2016 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Person,Goods vehicles over 4500kg GVM,4
04/01/2016 12:00:00 AM,GOODS TRAILER,,Organisation,Trailer,2035
04/01/2016 12:00:00 AM,GOODS TRAILER,,Person,Trailer,25956
04/01/2016 12:00:00 AM,GRADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,2
04/01/2016 12:00:00 AM,GRADER,Diesel,Organisation,Miscellaneous,4
04/01/2016 12:00:00 AM,GRADER,Diesel,Person,Miscellaneous,1
04/01/2016 12:00:00 AM,HORSE FLOAT,,Person,Trailer,414
04/01/2016 12:00:00 AM,HORSE FLOAT,,Organisation,Trailer,14
04/01/2016 12:00:00 AM,JINKER,,Organisation,Trailer,1
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Person,Taxi,13
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Drive Yourself Vehicle,2
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Police Vehicle,1
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Person,Passenger Vehicle,54
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),7
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),5
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Person,Private Hire Car,1
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Person,Bus or tourist vehicle Seating 17 or more (including Driver),1
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),2
04/01/2016 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Passenger Vehicle,107
04/01/2016 12:00:00 AM,LIGHT BUS,LPG,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),2
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Person,Drive Yourself Vehicle,1
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Person,Bus or tourist vehicle Seating 16 or less (including Driver),5
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Taxi,1
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Drive Yourself Vehicle,4
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Person,Taxi,6
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Passenger Vehicle,75
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol,Person,Passenger Vehicle,33
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Bus or tourist vehicle Seating 16 or less (including Driver),1
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Passenger Vehicle,3
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Organisation,Passenger Vehicle,1
04/01/2016 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Taxi,6
04/01/2016 12:00:00 AM,LIGHT SEMITRAILER,,Organisation,Trailer,1
04/01/2016 12:00:00 AM,LIGHT TRACTOR,Diesel,Person,Miscellaneous,3
04/01/2016 12:00:00 AM,LIGHT TRACTOR,Diesel,Organisation,Miscellaneous,19
04/01/2016 12:00:00 AM,LIGHT TRACTOR,Diesel,Person,Historic,1
04/01/2016 12:00:00 AM,LIGHT TRACTOR,Petrol,Organisation,Miscellaneous,4
04/01/2016 12:00:00 AM,LIGHT TRACTOR,Petrol,Person,Historic,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,CNG,Person,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Drive Yourself Vehicle,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Miscellaneous,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Passenger Vehicle,7
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Passenger Vehicle,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Police Vehicle,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Fire Fighting,6
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,5
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Police Vehicle,10
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Fire Fighting,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Drive Yourself Vehicle,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Goods vehicles up to 4500kg GVM,9986
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Goods vehicles up to 4500kg GVM,3824
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Goods vehicles over 4500kg GVM,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,13
04/01/2016 12:00:00 AM,LIGHT TRUCK,Diesel Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Electric,Person,Goods vehicles up to 4500kg GVM,4
04/01/2016 12:00:00 AM,LIGHT TRUCK,Electric,Organisation,Goods vehicles up to 4500kg GVM,30
04/01/2016 12:00:00 AM,LIGHT TRUCK,LPG,Organisation,Goods vehicles up to 4500kg GVM,93
04/01/2016 12:00:00 AM,LIGHT TRUCK,LPG,Organisation,Fire Fighting,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,LPG,Person,Fire Fighting,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,LPG,Person,Goods vehicles up to 4500kg GVM,371
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Historic,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Police Vehicle,5
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Police Vehicle,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Miscellaneous,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Vintage,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Break Down Vehicle,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Goods vehicles up to 4500kg GVM,9105
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Historic,29
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Fire Fighting,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Vintage,3
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Passenger Vehicle,6
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Goods vehicles up to 4500kg GVM,1836
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Cng Option,Person,Goods vehicles up to 4500kg GVM,2
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Cng Option,Organisation,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Organisation,Passenger Vehicle,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,382
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Person,Fire Fighting,1
04/01/2016 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,53
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Police Vehicle,1
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Miscellaneous,1
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,3
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Diesel,Person,Goods vehicles up to 4500kg GVM,2
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Goods vehicles up to 4500kg GVM,3
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Petrol,Organisation,Historic,1
04/01/2016 12:00:00 AM,MACHINERY TRUCK,Petrol,Person,Goods vehicles up to 4500kg GVM,1
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Miscellaneous,8
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Person,Goods vehicles over 4500kg GVM,2
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Police Vehicle,1
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Goods vehicles over 4500kg GVM,8
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,,Organisation,Trailer,10
04/01/2016 12:00:00 AM,MACHINERY/EQUIPMENT,,Person,Trailer,4
04/01/2016 12:00:00 AM,MISCELLAN TRAILER,,Person,Trailer,329
04/01/2016 12:00:00 AM,MISCELLAN TRAILER,,Organisation,Trailer,59
04/01/2016 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Miscellaneous,5
04/01/2016 12:00:00 AM,MOBILE CRANE,Diesel,Person,Mobile Crane,1
04/01/2016 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Mobile Crane,21
04/01/2016 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Goods vehicles over 4500kg GVM,6
04/01/2016 12:00:00 AM,MOBILE HOME,Diesel,Organisation,Passenger Vehicle,1
04/01/2016 12:00:00 AM,MOBILE HOME,Diesel,Person,Passenger Vehicle,28
04/01/2016 12:00:00 AM,MOBILE HOME,Petrol,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,MOBILE HOME,Petrol Or Lpg Option,Person,Passenger Vehicle,1
04/01/2016 12:00:00 AM,MOBILE WORK TOWER,Diesel,Organisation,Miscellaneous,5
04/01/2016 12:00:00 AM,MOBILE WORK TOWER,Diesel,Organisation,Goods vehicles over 4500kg GVM,9
04/01/2016 12:00:00 AM,MOTORBIKE,Diesel,Person,Motorcycle engine capacity over 300cc but not over 600cc,1
04/01/2016 12:00:00 AM,MOTORBIKE,Diesel,Person,Motorcycle engine capacity not over 300cc,1
04/01/2016 12:00:00 AM,MOTORBIKE,Diesel,Person,Motorcycle engine capacity over 600cc,1
04/01/2016 12:00:00 AM,MOTORBIKE,Electric,Person,Motorcycle engine capacity not over 300cc,7
04/01/2016 12:00:00 AM,MOTORBIKE,Other,Person,Motorcycle engine capacity over 300cc but not over 600cc,1
04/01/2016 12:00:00 AM,MOTORBIKE,Other,Person,Motorcycle engine capacity over 600cc,1
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Vintage,60
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity over 600cc,339
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity over 300cc but not over 600cc,1276
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Veteran,40
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Police Vehicle,17
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Historic,198
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity not over 300cc,3838
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity not over 300cc,293
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity over 600cc,6461
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Person,Police Vehicle,2
04/01/2016 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity over 300cc but not over 600cc,43
04/01/2016 12:00:00 AM,MOTORTRIKE,Petrol,Organisation,Motorcycle engine capacity over 300cc but not over 600cc,1
04/01/2016 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity over 600cc,10
04/01/2016 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity over 300cc but not over 600cc,3
04/01/2016 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity not over 300cc,9
04/01/2016 12:00:00 AM,PANTECHNICON,CNG,Organisation,Goods vehicles over 4500kg GVM,1
