"CREATED_DATE","SPECIES","LATITUDE","LONGITUDE","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID","date","hour","moment","month","day","year","month_word","day_word","week","time_hour","pod","speciesGroup"
"12/29/2019 01:40:00 PM","COCKATOO",-35.34386921,149.0989425,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"12/29/2019","01:40:00","PM",12,29,2019,"December","Sunday",53,13,"Noon","Bird"
"07/29/2016 05:58:00 AM","EASTERN GREY KANGAROO",-35.45650374,149.0946634,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"07/29/2016","05:58:00","AM",7,29,2016,"July","Friday",31,5,"Dawn","Mammal"
"03/20/2018 08:08:00 PM","EASTERN GREY KANGAROO",-35.21035364,149.1728523,112,1480.90581078888,638,711,"HARRISON","2010/08/26 11:15:04+00",112,"03/20/2018","08:08:00","PM",3,20,2018,"March","Tuesday",12,20,"Evening","Mammal"
"09/12/2017 08:49:00 AM","EASTERN GREY KANGAROO",-35.38561853,149.1870738,12,988.323138481643,66,802,"HUME","1999/02/19 09:49:11+00",12,"09/12/2017","08:49:00","AM",9,12,2017,"September","Tuesday",37,8,"Morning","Mammal"
"08/21/2019 11:05:00 AM","EASTERN GREY KANGAROO",-35.27832333,149.0802997,60,2160.14952998714,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"08/21/2019","11:05:00","AM",8,21,2019,"August","Wednesday",34,11,"Noon","Mammal"
"08/09/2018 05:34:00 PM","EASTERN GREY KANGAROO",-35.4276139,149.1319674,73,0,75,609,"CHISHOLM","1999/02/19 09:47:44+00",73,"08/09/2018","05:34:00","PM",8,9,2018,"August","Thursday",32,17,"Afternoon","Mammal"
"03/01/2017 12:50:00 PM","BROWN SNAKE",-35.42177518,149.1394125,76,0,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"03/01/2017","12:50:00","PM",3,1,2017,"March","Wednesday",9,24,"Mid-Night","Snake"
"06/18/2016 10:03:00 AM","COCKATOO",-35.43533115,149.1254782,84,38.9711157347784,87,607,"RICHARDSON","1999/02/19 09:47:44+00",84,"06/18/2016","10:03:00","AM",6,18,2016,"June","Saturday",25,10,"Morning","Bird"
"01/20/2020 07:59:00 AM","EASTERN GREY KANGAROO",-35.29193491,149.1702949,41,12.3804334279002,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"01/20/2020","07:59:00","AM",1,20,2020,"January","Monday",4,7,"Morning","Mammal"
"05/17/2018 09:55:00 AM","EASTERN GREY KANGAROO",-35.15933017,149.1717986,110,2194.11676843391,593,716,"FORDE","2006/10/31 09:56:30+00",110,"05/17/2018","09:55:00","AM",5,17,2018,"May","Thursday",20,9,"Morning","Mammal"
"12/10/2018 12:51:00 PM","BRUSHTAIL POSSUM",-35.22978025,149.0851528,28,0,26,580,"LAWSON","1999/02/19 09:47:11+00",28,"12/10/2018","12:51:00","PM",12,10,2018,"December","Monday",50,24,"Mid-Night","Mammal"
"05/24/2020 02:43:00 AM","EASTERN GREY KANGAROO",-35.32453232,149.0305615,4,19.1179758729169,645,910,"WRIGHT","2011/09/19 08:51:25+00",4,"05/24/2020","02:43:00","AM",5,24,2020,"May","Sunday",21,2,"Before-Dawn","Mammal"
"09/01/2017 02:53:00 PM","EASTERN GREY KANGAROO",-35.28512407,149.0870741,60,728.817363523427,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/01/2017","02:53:00","PM",9,1,2017,"September","Friday",36,14,"Afternoon","Mammal"
"01/14/2018 05:53:00 AM","EASTERN GREY KANGAROO",-35.34673468,149.1506685,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"01/14/2018","05:53:00","AM",1,14,2018,"January","Sunday",3,5,"Dawn","Mammal"
"04/10/2016 07:32:00 PM","EASTERN GREY KANGAROO",-35.2344179,149.1664153,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"04/10/2016","07:32:00","PM",4,10,2016,"April","Sunday",15,19,"Evening","Mammal"
"11/27/2019 05:59:00 PM","EASTERN GREY KANGAROO",-35.34124999,149.0947197,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"11/27/2019","05:59:00","PM",11,27,2019,"November","Wednesday",48,17,"Afternoon","Mammal"
"06/26/2018 11:21:00 AM","EASTERN GREY KANGAROO",-35.43072962,149.0810038,71,0,73,619,"BONYTHON","1999/02/19 09:47:44+00",71,"06/26/2018","11:21:00","AM",6,26,2018,"June","Tuesday",26,11,"Noon","Mammal"
"02/25/2017 11:18:00 AM","EASTERN GREY KANGAROO",-35.31310675,149.1332659,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39,"02/25/2017","11:18:00","AM",2,25,2017,"February","Saturday",9,11,"Noon","Mammal"
"08/13/2017 09:38:00 AM","EASTERN GREY KANGAROO",-35.27378239,149.195532,68,631.156547595539,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"08/13/2017","09:38:00","AM",8,13,2017,"August","Sunday",33,9,"Morning","Mammal"
"11/10/2018 07:37:00 AM","EASTERN GREY KANGAROO",-35.36537294,149.110707,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"11/10/2018","07:37:00","AM",11,10,2018,"November","Saturday",46,7,"Morning","Mammal"
"01/17/2018 06:03:00 AM","EASTERN GREY KANGAROO",-35.20741753,149.0697202,19,0,16,574,"EVATT","1999/02/19 09:47:11+00",19,"01/17/2018","06:03:00","AM",1,17,2018,"January","Wednesday",3,6,"Dawn","Mammal"
"10/08/2019 08:58:00 AM","EASTERN GREY KANGAROO",-35.3645177,149.0915299,106,0,696,332,"TORRENS","2018/10/24 10:28:48+00",106,"10/08/2019","08:58:00","AM",10,8,2019,"October","Tuesday",41,8,"Morning","Mammal"
"09/09/2020 08:48:00 AM","EASTERN GREY KANGAROO",-35.28210172,149.0423402,120,0,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"09/09/2020","08:48:00","AM",9,9,2020,"September","Wednesday",37,8,"Morning","Mammal"
"08/24/2018 07:24:00 PM","EASTERN GREY KANGAROO",-35.5387589,149.1084184,70,5257.23836704028,71,659,"THARWA","1999/02/19 09:47:44+00",70,"08/24/2018","07:24:00","PM",8,24,2018,"August","Friday",35,19,"Evening","Mammal"
"09/18/2017 08:08:00 PM","EASTERN GREY KANGAROO",-35.34135533,149.0762868,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"09/18/2017","08:08:00","PM",9,18,2017,"September","Monday",38,20,"Evening","Mammal"
"04/09/2018 08:53:00 AM","EASTERN GREY KANGAROO",-35.39375737,149.1327508,81,849.197482141778,84,606,"MACARTHUR","1999/02/19 09:47:44+00",81,"04/09/2018","08:53:00","AM",4,9,2018,"April","Monday",15,8,"Morning","Mammal"
"09/13/2016 09:39:00 AM","EASTERN GREY KANGAROO",-35.25333867,149.1894944,50,2555.52201892189,48,126,"HACKETT","1999/02/19 09:45:39+00",50,"09/13/2016","09:39:00","AM",9,13,2016,"September","Tuesday",37,9,"Morning","Mammal"
"11/14/2019 09:05:00 AM","EASTERN GREY KANGAROO",-35.23687095,149.1153311,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26,"11/14/2019","09:05:00","AM",11,14,2019,"November","Thursday",46,9,"Morning","Mammal"
"03/12/2017 09:13:00 AM","EASTERN GREY KANGAROO",-35.1830011,149.1086854,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"03/12/2017","09:13:00","AM",3,12,2017,"March","Sunday",11,9,"Morning","Mammal"
"12/11/2017 10:10:00 AM","EASTERN GREY KANGAROO",-35.23407458,149.1480999,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"12/11/2017","10:10:00","AM",12,11,2017,"December","Monday",50,10,"Morning","Mammal"
"05/20/2016 11:09:00 AM","EASTERN GREY KANGAROO",-35.38931788,149.0665704,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"05/20/2016","11:09:00","AM",5,20,2016,"May","Friday",21,11,"Noon","Mammal"
"11/03/2017 08:03:00 AM","EASTERN GREY KANGAROO",-35.16165528,149.151039,110,0,593,716,"FORDE","2006/10/31 09:56:30+00",110,"11/03/2017","08:03:00","AM",11,3,2017,"November","Friday",45,8,"Morning","Mammal"
"11/03/2019 12:07:00 PM","EASTERN GREY KANGAROO",-35.34684621,149.0730416,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"11/03/2019","12:07:00","PM",11,3,2019,"November","Sunday",45,24,"Mid-Night","Mammal"
"06/22/2016 08:24:00 AM","EASTERN GREY KANGAROO",-35.26393656,149.1954888,68,2215.83075067589,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"06/22/2016","08:24:00","AM",6,22,2016,"June","Wednesday",26,8,"Morning","Mammal"
"07/12/2019 11:42:00 AM","EASTERN GREY KANGAROO",-35.43945892,149.1274226,85,9.04976235283372,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"07/12/2019","11:42:00","AM",7,12,2019,"July","Friday",28,11,"Noon","Mammal"
"05/05/2018 10:25:00 PM","EASTERN GREY KANGAROO",-35.2777441,149.1306697,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43,"05/05/2018","10:25:00","PM",5,5,2018,"May","Saturday",19,22,"Night","Mammal"
"07/23/2019 10:32:00 AM","EASTERN GREY KANGAROO",-35.23752961,149.07778,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"07/23/2019","10:32:00","AM",7,23,2019,"July","Tuesday",30,10,"Morning","Mammal"
"07/06/2018 12:29:00 AM","EASTERN GREY KANGAROO",-35.40663332,149.0966364,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"07/06/2018","12:29:00","AM",7,6,2018,"July","Friday",28,12,"Noon","Mammal"
"10/10/2019 09:13:00 AM","BRUSHTAIL POSSUM",-35.28286561,149.1318303,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43,"10/10/2019","09:13:00","AM",10,10,2019,"October","Thursday",41,9,"Morning","Mammal"
"02/28/2016 04:22:00 PM","EASTERN GREY KANGAROO",-35.11936698,149.2264334,115,10606.7884093371,647,719,"BONNER","2011/09/08 08:58:39+00",115,"02/28/2016","04:22:00","PM",2,28,2016,"February","Sunday",9,16,"Afternoon","Mammal"
"08/11/2017 11:37:00 AM","EASTERN GREY KANGAROO",-35.35265438,149.1027408,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103,"08/11/2017","11:37:00","AM",8,11,2017,"August","Friday",33,11,"Noon","Mammal"
"08/13/2018 09:17:00 AM","EASTERN GREY KANGAROO",-35.29240144,149.1240458,37,0,630,107,"ACTON","2008/11/05 11:35:49+00",37,"08/13/2018","09:17:00","AM",8,13,2018,"August","Monday",33,9,"Morning","Mammal"
"10/16/2018 08:49:00 AM","EASTERN GREY KANGAROO",-35.2757128,149.1142041,37,0,630,107,"ACTON","2008/11/05 11:35:49+00",37,"10/16/2018","08:49:00","AM",10,16,2018,"October","Tuesday",42,8,"Morning","Mammal"
"10/08/2016 04:08:00 PM","MAGPIES",-35.39648542,149.0881442,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"10/08/2016","04:08:00","PM",10,8,2016,"October","Saturday",41,16,"Afternoon","Bird"
"06/15/2016 07:58:00 AM","EASTERN GREY KANGAROO",-35.32352037,149.030312,4,78.4087059340569,645,910,"WRIGHT","2011/09/19 08:51:25+00",4,"06/15/2016","07:58:00","AM",6,15,2016,"June","Wednesday",25,7,"Morning","Mammal"
"08/23/2019 10:30:00 AM","EASTERN GREY KANGAROO",-35.37361302,149.1685943,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/23/2019","10:30:00","AM",8,23,2019,"August","Friday",34,10,"Morning","Mammal"
"07/14/2017 05:23:00 PM","EASTERN GREY KANGAROO",-35.3849465,149.0827707,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"07/14/2017","05:23:00","PM",7,14,2017,"July","Friday",29,17,"Afternoon","Mammal"
"01/21/2016 10:54:00 AM","EASTERN GREY KANGAROO",-35.43228329,149.1285741,84,23.7025289663726,87,607,"RICHARDSON","1999/02/19 09:47:44+00",84,"01/21/2016","10:54:00","AM",1,21,2016,"January","Thursday",4,10,"Morning","Mammal"
"09/05/2019 07:24:00 PM","EASTERN GREY KANGAROO",-35.31058671,149.1137943,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/05/2019","07:24:00","PM",9,5,2019,"September","Thursday",36,19,"Evening","Mammal"
"02/19/2018 09:02:00 PM","EASTERN GREY KANGAROO",-35.27907397,149.1063177,37,502.235168733975,630,107,"ACTON","2008/11/05 11:35:49+00",37,"02/19/2018","09:02:00","PM",2,19,2018,"February","Monday",8,21,"Night","Mammal"
"08/24/2019 09:52:00 AM","EASTERN GREY KANGAROO",-35.34799503,149.1218195,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"08/24/2019","09:52:00","AM",8,24,2019,"August","Saturday",35,9,"Morning","Mammal"
"01/08/2018 01:49:00 PM","EASTERN GREY KANGAROO",-35.27982063,149.155207,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"01/08/2018","01:49:00","PM",1,8,2018,"January","Monday",2,13,"Noon","Mammal"
"10/11/2019 07:09:00 AM","BRUSHTAIL POSSUM",-35.24805964,149.1097308,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54,"10/11/2019","07:09:00","AM",10,11,2019,"October","Friday",41,7,"Morning","Mammal"
"10/22/2016 07:45:00 AM","EASTERN GREY KANGAROO",-35.20842478,149.1753102,111,1591.80995620328,682,717,"THROSBY","2016/04/11 09:17:18+00",111,"10/22/2016","07:45:00","AM",10,22,2016,"October","Saturday",43,7,"Morning","Mammal"
"08/13/2019 02:05:00 PM","EASTERN GREY KANGAROO",-35.27226686,149.0678438,18,789.538271690743,14,557,"COOK","1999/02/19 09:47:11+00",18,"08/13/2019","02:05:00","PM",8,13,2019,"August","Tuesday",33,14,"Afternoon","Mammal"
"11/16/2019 12:37:00 PM","EASTERN GREY KANGAROO",-35.31009825,149.1161206,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"11/16/2019","12:37:00","PM",11,16,2019,"November","Saturday",47,24,"Mid-Night","Mammal"
"07/12/2016 04:32:00 PM","EASTERN GREY KANGAROO",-35.23529177,149.1661193,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"07/12/2016","04:32:00","PM",7,12,2016,"July","Tuesday",28,16,"Afternoon","Mammal"
"05/30/2016 03:38:00 PM","ROSELLA - CRIMSON",-35.32552121,149.1822006,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48,"05/30/2016","03:38:00","PM",5,30,2016,"May","Monday",22,15,"Afternoon","Bird"
"10/26/2018 02:01:00 PM","EASTERN GREY KANGAROO",-35.29536983,149.0337272,6,0,664,912,"DENMAN PROSPECT","2013/03/25 08:56:33+00",6,"10/26/2018","02:01:00","PM",10,26,2018,"October","Friday",44,14,"Afternoon","Mammal"
"11/06/2018 07:15:00 AM","EASTERN GREY KANGAROO",-35.24261577,149.0828255,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"11/06/2018","07:15:00","AM",11,6,2018,"November","Tuesday",45,7,"Morning","Mammal"
"04/30/2019 09:28:00 AM","EASTERN GREY KANGAROO",-35.27573393,149.194863,68,302.638649703628,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"04/30/2019","09:28:00","AM",4,30,2019,"April","Tuesday",18,9,"Morning","Mammal"
"05/29/2016 11:04:00 AM","EASTERN GREY KANGAROO",-35.23520077,149.1663802,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"05/29/2016","11:04:00","AM",5,29,2016,"May","Sunday",22,11,"Noon","Mammal"
"08/10/2016 09:05:00 AM","EASTERN GREY KANGAROO",-35.3869521,149.1214403,75,616.46923980405,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"08/10/2016","09:05:00","AM",8,10,2016,"August","Wednesday",33,9,"Morning","Mammal"
"08/11/2016 08:21:00 AM","EASTERN GREY KANGAROO",-35.23284987,149.1958631,69,3365.01294283684,70,125,"WATSON","1999/02/19 09:45:39+00",69,"08/11/2016","08:21:00","AM",8,11,2016,"August","Thursday",33,8,"Morning","Mammal"
"06/11/2018 03:33:00 PM","WOMBAT",-35.50838585,149.0587208,70,0,71,659,"THARWA","1999/02/19 09:47:44+00",70,"06/11/2018","03:33:00","PM",6,11,2018,"June","Monday",24,15,"Afternoon","Mammal"
"06/03/2017 10:57:00 AM","EASTERN GREY KANGAROO",-35.23669232,149.1619305,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"06/03/2017","10:57:00","AM",6,3,2017,"June","Saturday",23,10,"Morning","Mammal"
"11/09/2016 08:33:00 AM","EASTERN GREY KANGAROO",-35.37013167,149.1257794,100,474.257281757066,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"11/09/2016","08:33:00","AM",11,9,2016,"November","Wednesday",46,8,"Morning","Mammal"
"03/12/2017 09:24:00 PM","EASTERN GREY KANGAROO",-35.3449252,149.0960068,105,0,700,338,"PHILLIP","2018/10/24 10:28:47+00",105,"03/12/2017","09:24:00","PM",3,12,2017,"March","Sunday",11,21,"Night","Mammal"
"05/10/2017 10:18:00 AM","EASTERN GREY KANGAROO",-35.34383917,149.0706103,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"05/10/2017","10:18:00","AM",5,10,2017,"May","Wednesday",19,10,"Morning","Mammal"
"11/06/2019 11:35:00 AM","EASTERN GREY KANGAROO",-35.27137946,149.0568154,120,805.499137687478,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"11/06/2019","11:35:00","AM",11,6,2019,"November","Wednesday",45,11,"Noon","Mammal"
"09/11/2018 09:00:00 AM","EASTERN GREY KANGAROO",-35.31818327,149.0903893,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44,"09/11/2018","09:00:00","AM",9,11,2018,"September","Tuesday",37,9,"Morning","Mammal"
"02/19/2020 05:08:00 AM","EASTERN GREY KANGAROO",-35.3819893,149.1709823,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"02/19/2020","05:08:00","AM",2,19,2020,"February","Wednesday",8,5,"Dawn","Mammal"
"01/05/2017 08:52:00 AM","EASTERN GREY KANGAROO",-35.38774382,149.1398964,12,1231.44405507396,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/05/2017","08:52:00","AM",1,5,2017,"January","Thursday",1,8,"Morning","Mammal"
"09/03/2018 08:52:00 AM","EASTERN GREY KANGAROO",-35.37595219,149.1673993,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"09/03/2018","08:52:00","AM",9,3,2018,"September","Monday",36,8,"Morning","Mammal"
"11/15/2019 06:43:00 AM","EASTERN GREY KANGAROO",-35.41287165,149.144866,76,21.3824678716302,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"11/15/2019","06:43:00","AM",11,15,2019,"November","Friday",46,6,"Dawn","Mammal"
"04/24/2016 11:18:00 AM","EASTERN GREY KANGAROO",-35.2586379,149.0276156,23,1184.95934626856,21,563,"HAWKER","1999/02/19 09:47:11+00",23,"04/24/2016","11:18:00","AM",4,24,2016,"April","Sunday",17,11,"Noon","Mammal"
"03/07/2017 09:37:00 AM","EASTERN GREY KANGAROO",-35.32383615,149.095954,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44,"03/07/2017","09:37:00","AM",3,7,2017,"March","Tuesday",10,9,"Morning","Mammal"
"10/24/2017 06:44:00 PM","EASTERN GREY KANGAROO",-35.3971471,149.1212657,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"10/24/2017","06:44:00","PM",10,24,2017,"October","Tuesday",43,18,"Evening","Mammal"
"05/12/2017 09:54:00 AM","EASTERN GREY KANGAROO",-35.34873225,149.0374975,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91,"05/12/2017","09:54:00","AM",5,12,2017,"May","Friday",20,9,"Morning","Mammal"
"08/18/2020 08:57:00 AM","EASTERN GREY KANGAROO",-35.4449135,149.1131962,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"08/18/2020","08:57:00","AM",8,18,2020,"August","Tuesday",34,8,"Morning","Mammal"
"05/05/2020 04:12:00 PM","EASTERN GREY KANGAROO",-35.16154364,149.0751258,65,565.480422095331,670,901,"HALL","2013/07/29 13:38:47+00",65,"05/05/2020","04:12:00","PM",5,5,2020,"May","Tuesday",19,16,"Afternoon","Mammal"
"01/14/2019 09:00:00 AM","EASTERN GREY KANGAROO",-35.21440037,149.1881905,69,2496.26352060038,70,125,"WATSON","1999/02/19 09:45:39+00",69,"01/14/2019","09:00:00","AM",1,14,2019,"January","Monday",3,9,"Morning","Mammal"
"08/14/2016 04:01:00 AM","EASTERN GREY KANGAROO",-35.34386182,149.2000708,68,364.202053464147,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"08/14/2016","04:01:00","AM",8,14,2016,"August","Sunday",33,4,"Dawn","Mammal"
"12/09/2018 06:51:00 PM","EASTERN GREY KANGAROO",-35.30003208,149.0544092,5,145.018366578827,665,913,"MOLONGLO","2013/03/25 08:56:56+00",5,"12/09/2018","06:51:00","PM",12,9,2018,"December","Sunday",50,18,"Evening","Mammal"
"01/18/2016 10:48:00 AM","EASTERN GREY KANGAROO",-35.40562473,149.1397837,81,0,84,606,"MACARTHUR","1999/02/19 09:47:44+00",81,"01/18/2016","10:48:00","AM",1,18,2016,"January","Monday",3,10,"Morning","Mammal"
"08/13/2016 11:59:00 AM","OTHER",-35.45003201,149.1244269,85,0,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"08/13/2016","11:59:00","AM",8,13,2016,"August","Saturday",33,11,"Noon","Other"
"08/03/2018 10:10:00 AM","OTHER",-35.33724367,149.0583192,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"08/03/2018","10:10:00","AM",8,3,2018,"August","Friday",32,10,"Morning","Other"
"11/05/2016 07:49:00 AM","SWAMP WALLABY",-35.21769771,149.0698353,31,0,29,575,"MCKELLAR","1999/02/19 09:47:11+00",31,"11/05/2016","07:49:00","AM",11,5,2016,"November","Saturday",45,7,"Morning","Mammal"
"07/29/2016 12:02:00 PM","EASTERN GREY KANGAROO",-35.18635357,149.1393924,61,0,592,710,"GUNGAHLIN","2017/11/29 10:17:46+00",61,"07/29/2016","12:02:00","PM",7,29,2016,"July","Friday",31,24,"Mid-Night","Mammal"
"07/13/2017 05:10:00 PM","EASTERN GREY KANGAROO",-35.50001814,149.0759342,70,1199.89622199377,71,659,"THARWA","1999/02/19 09:47:44+00",70,"07/13/2017","05:10:00","PM",7,13,2017,"July","Thursday",29,17,"Afternoon","Mammal"
"08/19/2019 01:07:00 PM","EASTERN GREY KANGAROO",-35.2649587,149.1422708,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"08/19/2019","01:07:00","PM",8,19,2019,"August","Monday",34,13,"Noon","Mammal"
"09/22/2017 08:26:00 AM","EASTERN GREY KANGAROO",-35.205145,149.1507209,112,0,638,711,"HARRISON","2010/08/26 11:15:04+00",112,"09/22/2017","08:26:00","AM",9,22,2017,"September","Friday",39,8,"Morning","Mammal"
"07/30/2016 12:52:00 PM","EASTERN GREY KANGAROO",-35.26962243,149.0446014,120,0,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"07/30/2016","12:52:00","PM",7,30,2016,"July","Saturday",31,24,"Mid-Night","Mammal"
"06/21/2016 09:08:00 AM","EASTERN GREY KANGAROO",-35.52608734,149.1429158,70,8912.50604171796,71,659,"THARWA","1999/02/19 09:47:44+00",70,"06/21/2016","09:08:00","AM",6,21,2016,"June","Tuesday",25,9,"Morning","Mammal"
"06/09/2018 07:32:00 PM","EASTERN GREY KANGAROO",-35.21739072,149.0739225,31,0,29,575,"MCKELLAR","1999/02/19 09:47:11+00",31,"06/09/2018","07:32:00","PM",6,9,2018,"June","Saturday",24,19,"Evening","Mammal"
"10/24/2019 09:40:00 AM","EASTERN GREY KANGAROO",-35.38288567,149.093072,86,205.879492501539,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"10/24/2019","09:40:00","AM",10,24,2019,"October","Thursday",43,9,"Morning","Mammal"
"07/23/2017 05:44:00 PM","EASTERN GREY KANGAROO",-35.27216389,149.1279885,59,0,57,105,"TURNER","1999/02/19 09:45:39+00",59,"07/23/2017","05:44:00","PM",7,23,2017,"July","Sunday",30,17,"Afternoon","Mammal"
"07/23/2016 10:42:00 AM","EASTERN GREY KANGAROO",-35.37584464,149.0576351,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"07/23/2016","10:42:00","AM",7,23,2016,"July","Saturday",30,10,"Morning","Mammal"
"08/15/2017 09:34:00 AM","EASTERN GREY KANGAROO",-35.27482334,149.0660556,18,1218.57354489693,14,557,"COOK","1999/02/19 09:47:11+00",18,"08/15/2017","09:34:00","AM",8,15,2017,"August","Tuesday",33,9,"Morning","Mammal"
"06/25/2018 03:52:00 AM","EASTERN GREY KANGAROO",-35.22107723,149.1461379,11,175.641011251779,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"06/25/2018","03:52:00","AM",6,25,2018,"June","Monday",26,3,"Before-Dawn","Mammal"
"09/07/2019 09:16:00 AM","EASTERN GREY KANGAROO",-35.31076912,149.1134186,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/07/2019","09:16:00","AM",9,7,2019,"September","Saturday",37,9,"Morning","Mammal"
"06/16/2020 04:23:00 PM","EASTERN GREY KANGAROO",-35.25382724,149.1536452,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"06/16/2020","04:23:00","PM",6,16,2020,"June","Tuesday",25,16,"Afternoon","Mammal"
"10/19/2018 07:52:00 AM","EASTERN GREY KANGAROO",-35.4597644,149.1791446,85,6732.66539595696,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"10/19/2018","07:52:00","AM",10,19,2018,"October","Friday",43,7,"Morning","Mammal"
"06/17/2018 09:25:00 AM","EASTERN GREY KANGAROO",-35.1511017,149.1359088,117,0,704,718,"JACKA","2018/06/08 08:59:34+00",117,"06/17/2018","09:25:00","AM",6,17,2018,"June","Sunday",25,9,"Morning","Mammal"
"02/02/2018 03:12:00 PM","EASTERN GREY KANGAROO",-35.29642315,149.1961827,3,0,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3,"02/02/2018","03:12:00","PM",2,2,2018,"February","Friday",5,15,"Afternoon","Mammal"
"03/28/2019 02:17:00 PM","EASTERN GREY KANGAROO",-35.27701473,149.0780006,18,2065.62595622495,14,557,"COOK","1999/02/19 09:47:11+00",18,"03/28/2019","02:17:00","PM",3,28,2019,"March","Thursday",13,14,"Afternoon","Mammal"
"05/25/2018 12:18:00 PM","EASTERN GREY KANGAROO",-35.29294742,149.1855988,68,0,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"05/25/2018","12:18:00","PM",5,25,2018,"May","Friday",22,24,"Mid-Night","Mammal"
"11/01/2017 05:58:00 AM","EASTERN GREY KANGAROO",-35.44021858,149.1163595,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"11/01/2017","05:58:00","AM",11,1,2017,"November","Wednesday",44,5,"Dawn","Mammal"
"07/02/2016 01:06:00 PM","EASTERN GREY KANGAROO",-35.34435391,149.1391417,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"07/02/2016","01:06:00","PM",7,2,2016,"July","Saturday",27,13,"Noon","Mammal"
